id,title,track,status,keywords,author,rating,confidence,correctness,technical_novelty,empirical_novelty,presentation,rating_avg,confidence_avg,correctness_avg,technical_novelty_avg,empirical_novelty_avg,presentation_avg,corr_rating_confidence,corr_rating_correctness,site,proceeding,pdf,openreview,poster,slides,video,title_site
0Wmglu8zak,BubbleML: A Multiphase Multiphysics Dataset and Benchmarks for Machine Learning,Datasets & Benchmarks,Spotlight,Multi-Physics Simulation;Scientific Machine Learning;Phase Change Physics;Operator Learning;Optical Flow,"Sheikh Md Shakeel Hassan, Arthur Feeney, Akash Dhruv, Jihoon Kim, Youngjoon Suh, Jaiyoung Ryu, Yoonjin Won, Aparna Chandramowlishwaran",7;7;8;8;9,4;3;4;3;4,,,,,7.8,3.6,0.0,0.0,0,0.0,0.3273268353539886,0.0,https://nips.cc/virtual/2023/poster/73722,https://proceedings.neurips.cc/paper_files/paper/2023/hash/01726ae05d72ddba3ac784a5944fa1ef-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/01726ae05d72ddba3ac784a5944fa1ef-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=0Wmglu8zak,/media/PosterPDFs/NeurIPS%202023/73722.png?t=1701819013.3780098,https://nips.cc/virtual/2023/poster/73722,https://nips.cc/virtual/2023/poster/73722,
0Wp3VHX0Gm,Score-based Generative Models with Lévy Processes,main,Spotlight,Generative Model;Score-based Method;Lévy processes,"EUN BI YOON, Keehun Park, Sungwoong Kim, Sungbin Lim",5;7;7;7,3;4;4;4,2;4;3;4,2;3;3;4,,3;4;3;4,6.5,3.75,3.25,3.0,0,3.5,1.0,0.8703882797784891,https://nips.cc/virtual/2023/poster/73054,https://proceedings.neurips.cc/paper_files/paper/2023/hash/8011b23e1dc3f57e1b6211ccad498919-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/8011b23e1dc3f57e1b6211ccad498919-Paper-Conference.pdf,https://openreview.net/forum?id=0Wp3VHX0Gm,/media/PosterPDFs/NeurIPS%202023/73054.png?t=1697528205.516903,https://nips.cc/virtual/2023/poster/73054,https://nips.cc/virtual/2023/poster/73054,
0cltUI2Sto,On Occlusions in Video Action Detection: Benchmark Datasets And Training Recipes,Datasets & Benchmarks,Poster,mortal computation;occlusion;capsules;transformers;action detection,"Rajat Modi, Vibhav Vineet, Yogesh Rawat",3;6;6;7,4;3;4;4,,,,,5.5,3.75,0.0,0.0,0,0.0,-0.19245008972987526,0.0,https://nips.cc/virtual/2023/poster/73721,https://proceedings.neurips.cc/paper_files/paper/2023/hash/b3640c2d3e58f716c67066046318db0f-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/b3640c2d3e58f716c67066046318db0f-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=0cltUI2Sto,/media/PosterPDFs/NeurIPS%202023/73721.png?t=1699494223.0217297,https://nips.cc/virtual/2023/poster/73721,https://nips.cc/virtual/2023/poster/73721,
0e4eiXoUn5,SAMoSSA: Multivariate Singular Spectrum Analysis with Stochastic Autoregressive Noise,main,Poster,Time series;System Identification;Singular Spectrum Analysis,"Abdullah Alomar, Munther Dahleh, Sean Mann, Devavrat Shah",6;6;6;7;7;7,3;4;3;2;2;2,4;3;3;4;3;3,3;3;3;3;4;3,,3;3;3;3;2;2,6.5,2.6666666666666665,3.3333333333333335,3.1666666666666665,0,2.6666666666666665,-0.8944271909999159,0.0,https://nips.cc/virtual/2023/poster/73053,https://proceedings.neurips.cc/paper_files/paper/2023/hash/1a8d295871250443f9747d239925b89d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/1a8d295871250443f9747d239925b89d-Paper-Conference.pdf,https://openreview.net/forum?id=0e4eiXoUn5,/media/PosterPDFs/NeurIPS%202023/73053.png?t=1701838758.491403,https://nips.cc/virtual/2023/poster/73053,https://nips.cc/virtual/2023/poster/73053,
0eRDQQK2TW,A Finite-Particle Convergence Rate for Stein Variational Gradient Descent,main,Poster,Stein Variational Gradient Descent;SVGD;variational inference;sampling;optimization;Stein's method,"Jiaxin Shi, Lester Mackey",5;6;7;8,1;3;2;2,2;4;3;3,2;3;3;4,,2;3;4;4,6.5,2.0,3.0,3.0,0,3.25,0.3162277660168379,0.3162277660168379,https://nips.cc/virtual/2023/poster/73052,https://proceedings.neurips.cc/paper_files/paper/2023/hash/54e5d7af6250ccab796ad7fe75663ba5-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/54e5d7af6250ccab796ad7fe75663ba5-Paper-Conference.pdf,https://openreview.net/forum?id=0eRDQQK2TW,/media/PosterPDFs/NeurIPS%202023/73052.png?t=1702168641.9336262,https://nips.cc/virtual/2023/poster/73052,https://nips.cc/virtual/2023/poster/73052,
0eXniewIvr,Modeling Dynamics over Meshes with Gauge Equivariant Nonlinear Message Passing,main,Poster,message passing;dynamics;mesh;symmetry;equivariance,"Jung Yeon Park, Lawson Wong, Robin Walters",3;5;6;7;7,5;3;2;4;2,2;2;3;3;4,2;2;3;2;3,,3;3;4;3;4,5.6,3.2,2.8,2.4,0,3.4,-0.6416889479197478,0.8214285714285713,https://nips.cc/virtual/2023/poster/73051,https://proceedings.neurips.cc/paper_files/paper/2023/hash/317470b3fde29f3bb8d6dee563afffc4-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/317470b3fde29f3bb8d6dee563afffc4-Paper-Conference.pdf,https://openreview.net/forum?id=0eXniewIvr,,https://nips.cc/virtual/2023/poster/73051,https://nips.cc/virtual/2023/poster/73051,
0gvtoxhvMY,Rethinking Semi-Supervised Imbalanced Node Classification from Bias-Variance Decomposition,main,Poster,Imbalanced Node Classification;Bias-Variance Decomposition;Graph Neural Networks,"Divin Yan, Gengchen Wei, Chen Yang, Shengzhong Zhang, zengfeng Huang",4;5;5;6;6,4;3;3;1;3,3;2;2;3;3,3;2;1;3;3,,3;3;2;3;2,5.2,2.8,2.6,2.4,0,2.6,-0.7637626158259733,0.21821789023599233,https://nips.cc/virtual/2023/poster/73050,https://proceedings.neurips.cc/paper_files/paper/2023/hash/5d1233f819202ade06023346df80a6d2-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/5d1233f819202ade06023346df80a6d2-Paper-Conference.pdf,https://openreview.net/forum?id=0gvtoxhvMY,/media/PosterPDFs/NeurIPS%202023/73050.png?t=1702115401.9719656,https://nips.cc/virtual/2023/poster/73050,https://nips.cc/virtual/2023/poster/73050,
0hwq2vOHT4,Described Object Detection: Liberating Object Detection with Flexible Expressions,main,Poster,open-vocabulary object detection;referring expression comprehension;multi-modal detection,"Chi Xie, Zhao Zhang, Yixuan Wu, Feng Zhu, Rui Zhao, Shuang Liang",4;5;5;7;7,5;4;5;2;5,3;3;3;4;1,3;2;3;3;1,,3;3;3;2;3,5.6,4.2,2.8,2.4,0,2.8,-0.5144957554275265,-0.23814483610392012,https://nips.cc/virtual/2023/poster/73049,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f9fd24fd32eccc14cd3ecd3716a1cbf8-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f9fd24fd32eccc14cd3ecd3716a1cbf8-Paper-Conference.pdf,https://openreview.net/forum?id=0hwq2vOHT4,/media/PosterPDFs/NeurIPS%202023/73049.png?t=1699329882.1220973,https://nips.cc/virtual/2023/poster/73049,https://nips.cc/virtual/2023/poster/73049,
0jZH883i34,Model Sparsity Can Simplify Machine Unlearning,main,Spotlight,Machine unlearning;model pruning,"jinghan jia, Jiancheng Liu, Parikshit Ram, Yuguang Yao, Gaowen Liu, Yang Liu, PRANAY SHARMA, Sijia Liu",6;7;7;8,4;4;4;4,3;3;4;3,2;3;3;3,,2;4;4;4,7.0,4.0,3.25,2.75,0,3.5,0.0,0.0,https://nips.cc/virtual/2023/poster/73048,https://proceedings.neurips.cc/paper_files/paper/2023/hash/a204aa68ab4e970e1ceccfb5b5cdc5e4-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/a204aa68ab4e970e1ceccfb5b5cdc5e4-Paper-Conference.pdf,https://openreview.net/forum?id=0jZH883i34,/media/PosterPDFs/NeurIPS%202023/73048.png?t=1702344573.8024278,https://nips.cc/virtual/2023/poster/73048,https://nips.cc/virtual/2023/poster/73048,
0kz5RmHxmE,Graph Contrastive Learning with Stable and Scalable Spectral Encoding,main,Poster,Graph Contrastive Learning;Spectral Embedding,"Deyu Bo, Yuan Fang, Yang Liu, Chuan Shi",4;5;5;6,3;5;4;4,2;4;3;2,2;3;2;2,,2;3;2;2,5.0,4.0,2.75,2.25,0,2.25,0.5,0.0,https://nips.cc/virtual/2023/poster/73047,https://proceedings.neurips.cc/paper_files/paper/2023/hash/8e9a6582caa59fda0302349702965171-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/8e9a6582caa59fda0302349702965171-Paper-Conference.pdf,https://openreview.net/forum?id=0kz5RmHxmE,,https://nips.cc/virtual/2023/poster/73047,https://nips.cc/virtual/2023/poster/73047,
0rEJx5QAxt,Convex-Concave Zero-Sum Markov Stackelberg Games,main,Poster,Stackelberg games;Equilibrium Computation;Policy Gradient,"Denizalp Goktas, Arjun Prakash, Amy Greenwald",5;5;6;6,4;4;4;4,2;3;3;4,2;3;3;3,,2;3;3;3,5.5,4.0,3.0,2.75,0,2.75,0.0,0.7071067811865475,https://nips.cc/virtual/2023/poster/73046,https://proceedings.neurips.cc/paper_files/paper/2023/hash/d2f6f1dfbf9cd89a78c5a58ef0dec245-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/d2f6f1dfbf9cd89a78c5a58ef0dec245-Paper-Conference.pdf,https://openreview.net/forum?id=0rEJx5QAxt,,https://nips.cc/virtual/2023/poster/73046,https://nips.cc/virtual/2023/poster/73046,
0rVXQEeFEL,Transformer-based Planning for Symbolic Regression,main,Poster,Symbolic Regression;Transformers;Planning;Deep Learning,"Parshin Shojaee, Kazem Meidani, Amir Barati Farimani, Chandan Reddy",5;6;6;7;7,4;4;4;3;4,2;3;3;3;3,2;2;2;3;3,,2;3;3;3;4,6.2,3.8,2.8,2.4,0,3.0,-0.5345224838248487,0.8017837257372733,https://nips.cc/virtual/2023/poster/73045,https://proceedings.neurips.cc/paper_files/paper/2023/hash/8ffb4e3118280a66b192b6f06e0e2596-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/8ffb4e3118280a66b192b6f06e0e2596-Paper-Conference.pdf,https://openreview.net/forum?id=0rVXQEeFEL,/media/PosterPDFs/NeurIPS%202023/73045.png?t=1699219103.6478407,https://nips.cc/virtual/2023/poster/73045,https://nips.cc/virtual/2023/poster/73045,
0tEjORCGFD,Collaborative Score Distillation for Consistent Visual Editing,main,Poster,Score Distillation Sampling;Diffusion model;Editing,"Subin Kim, Kyungmin Lee, June Suk Choi, Jongheon Jeong, Kihyuk Sohn, Jinwoo Shin",4;5;6;8,4;4;4;3,2;3;3;4,2;3;3;4,,2;3;3;3,5.75,3.75,3.0,3.0,0,2.75,-0.8783100656536799,0.9561828874675149,https://nips.cc/virtual/2023/poster/73044,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e7fd2c0a1a6f956c94024e955b34cc43-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/e7fd2c0a1a6f956c94024e955b34cc43-Paper-Conference.pdf,https://openreview.net/forum?id=0tEjORCGFD,/media/PosterPDFs/NeurIPS%202023/73044.png?t=1702224888.4124508,https://nips.cc/virtual/2023/poster/73044,https://nips.cc/virtual/2023/poster/73044,
0tnhFpyWjb,Two-Stage Predict+Optimize for MILPs with Unknown Parameters in Constraints,main,Poster,Constraint optimization;Predict+Optimize,"Xinyi Hu, Jasper Lee, Jimmy Lee",4;7;7;7,4;4;4;4,3;2;3;3,2;3;3;3,,2;3;3;3,6.25,4.0,2.75,2.75,0,2.75,0.0,-0.3333333333333333,https://nips.cc/virtual/2023/poster/73043,https://proceedings.neurips.cc/paper_files/paper/2023/hash/2e14be0332c04c76742710e417cedb2a-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/2e14be0332c04c76742710e417cedb2a-Paper-Conference.pdf,https://openreview.net/forum?id=0tnhFpyWjb,/media/PosterPDFs/NeurIPS%202023/73043.png?t=1702302943.1854053,https://nips.cc/virtual/2023/poster/73043,https://nips.cc/virtual/2023/poster/73043,
0uARg5G04K,The Adversarial Consistency of Surrogate Risks for Binary Classification,main,Poster,Adversarial learning;surrogate risks;optimal transport,"Natalie Frank, Jonathan Niles-Weed",6;6;7;8,3;3;3;3,3;3;3;3,4;4;3;3,,2;2;3;3,6.75,3.0,3.0,3.5,0,2.5,0.0,0.0,https://nips.cc/virtual/2023/poster/73042,https://proceedings.neurips.cc/paper_files/paper/2023/hash/81858558b55a8c63763cfe088090242a-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/81858558b55a8c63763cfe088090242a-Paper-Conference.pdf,https://openreview.net/forum?id=0uARg5G04K,,https://nips.cc/virtual/2023/poster/73042,https://nips.cc/virtual/2023/poster/73042,
0vdEHDwamk,Lovász Principle for Unsupervised Graph Representation Learning,main,Poster,Lovász Number;graph-level representation learning;unsupervised learning;semi-supervised learning,"Ziheng Sun, Chris Ding, Jicong Fan",3;5;6;7;7,4;4;3;4;4,3;2;3;4;3,2;3;2;3;3,,3;3;2;4;3,5.6,3.8,3.0,2.6,0,3.0,-0.13363062095621223,0.42257712736425823,https://nips.cc/virtual/2023/poster/73041,https://proceedings.neurips.cc/paper_files/paper/2023/hash/b61da4f02b271cb7b5e3d538e2b78fb9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/b61da4f02b271cb7b5e3d538e2b78fb9-Paper-Conference.pdf,https://openreview.net/forum?id=0vdEHDwamk,/media/PosterPDFs/NeurIPS%202023/73041.png?t=1698336296.573895,https://nips.cc/virtual/2023/poster/73041,https://nips.cc/virtual/2023/poster/73041,
0x2Ou3xHbH,On the Convergence of No-Regret Learning Dynamics in Time-Varying Games,main,Poster,no-regret learning;optimistic gradient descent;time-varying games;dynamic regret,"Ioannis Anagnostides, Ioannis Panageas, Gabriele Farina, Tuomas Sandholm",4;6;7;7,4;3;3;3,3;3;4;4,2;3;3;4,,3;2;3;4,6.0,3.25,3.5,3.0,0,3.0,-0.9428090415820632,0.8164965809277259,https://nips.cc/virtual/2023/poster/73040,https://proceedings.neurips.cc/paper_files/paper/2023/hash/34f1c2e7ab91b6fa481ad0286a08ad02-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/34f1c2e7ab91b6fa481ad0286a08ad02-Paper-Conference.pdf,https://openreview.net/forum?id=0x2Ou3xHbH,/media/PosterPDFs/NeurIPS%202023/73040.png?t=1701645552.4161701,https://nips.cc/virtual/2023/poster/73040,https://nips.cc/virtual/2023/poster/73040,
0ycX03sMAT,Fine-Grained Theoretical Analysis of Federated Zeroth-Order Optimization,main,Poster,Federated zeroth-order optimization;stability analysis;theoretical guarantee;non-convex optimization;sub-Weibull distribution,"Jun Chen, Hong Chen, Bin Gu, Hao Deng",5;5;6;6;6;7;8,2;3;3;3;3;3;3,3;2;3;3;3;3;3,3;2;3;3;3;3;3,,3;2;3;3;3;3;3,6.142857142857143,2.857142857142857,2.857142857142857,2.857142857142857,0,2.857142857142857,0.47140452079103157,0.47140452079103157,https://nips.cc/virtual/2023/poster/73039,https://proceedings.neurips.cc/paper_files/paper/2023/hash/aaa973f65b98c96e5f850d706464a3c4-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/aaa973f65b98c96e5f850d706464a3c4-Paper-Conference.pdf,https://openreview.net/forum?id=0ycX03sMAT,/media/PosterPDFs/NeurIPS%202023/73039.png?t=1699537504.491326,https://nips.cc/virtual/2023/poster/73039,https://nips.cc/virtual/2023/poster/73039,
0zeLTZAqaJ,Accelerating Monte Carlo Tree Search with Probability Tree State Abstraction,main,Poster,reinforcement learning;mento carlo tree search;state abstraction,"Yangqing Fu, Ming Sun, Buqing Nie, Yue Gao",4;7;7;7;7,5;4;4;2;3,3;3;2;3;3,2;4;2;3;3,,3;3;3;2;1,6.4,3.6,2.8,2.8,0,2.4,-0.6864064729836441,-0.25000000000000006,https://nips.cc/virtual/2023/poster/73038,https://proceedings.neurips.cc/paper_files/paper/2023/hash/bf89c9fcd0ef605571a03666f6a6a44d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/bf89c9fcd0ef605571a03666f6a6a44d-Paper-Conference.pdf,https://openreview.net/forum?id=0zeLTZAqaJ,/media/PosterPDFs/NeurIPS%202023/73038.png?t=1698906385.5580587,https://nips.cc/virtual/2023/poster/73038,https://nips.cc/virtual/2023/poster/73038,
10R4Fg1aA0,Decoding the Enigma: Benchmarking Humans and AIs on the Many Facets of Working Memory,Datasets & Benchmarks,Poster,working memory;neuroscience;cognitive science;RNNs;transformers;behavioral;neural;benchmark,"Ankur Sikarwar, Mengmi Zhang",4;6;7;8;8,3;3;5;4;2,,,,,6.6,3.4,0.0,0.0,0,0.0,0.1048284836721918,0.0,https://nips.cc/virtual/2023/poster/73720,https://proceedings.neurips.cc/paper_files/paper/2023/hash/ea8758dbe6cc5e6e1764c009acb4c31e-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/ea8758dbe6cc5e6e1764c009acb4c31e-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=10R4Fg1aA0,/media/PosterPDFs/NeurIPS%202023/73720.png?t=1699545858.5788987,https://nips.cc/virtual/2023/poster/73720,https://nips.cc/virtual/2023/poster/73720,
14R8QBKzFH,Tight Bounds for Machine Unlearning via Differential Privacy,main,Reject,machine unlearning;differential privacy;privacy,,4;4;5;5;7,3;3;3;4;3,3;3;2;3;3,2;2;2;2;3,,2;3;3;3;4,5.0,3.2,2.8,2.2,0,3.0,0.0,0.0,,,,,,,,
14ZM7FfPx8,Towards Understanding the Dynamics of Gaussian-Stein Variational Gradient Descent,main,Poster,Stein variational gradient descent;Gaussian variational inference;Rates of Convergence,"Tianle Liu, Promit Ghosal, Krishnakumar Balasubramanian, Natesh Pillai",3;5;6;6;7,4;4;3;2;4,3;4;3;3;4,2;2;3;3;4,,1;3;3;3;4,5.4,3.4,3.4,2.8,0,2.8,-0.33174440134851857,0.3611575592573077,https://nips.cc/virtual/2023/poster/73037,https://proceedings.neurips.cc/paper_files/paper/2023/hash/c0ae487420ebc8d0ed7c541b4e3f09d4-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/c0ae487420ebc8d0ed7c541b4e3f09d4-Paper-Conference.pdf,https://openreview.net/forum?id=14ZM7FfPx8,/media/PosterPDFs/NeurIPS%202023/73037.png?t=1699637720.9632268,https://nips.cc/virtual/2023/poster/73037,https://nips.cc/virtual/2023/poster/73037,
17Zkztjlgt,Deciphering Spatio-Temporal Graph Forecasting: A Causal Lens and Treatment,main,Poster,Spatio-temporal forecasting,"Yutong Xia, Yuxuan Liang, Haomin Wen, Xu Liu, Kun Wang, Zhengyang Zhou, Roger Zimmermann",5;6;6;6,3;5;3;2,3;2;3;3,3;2;3;3,,2;3;3;3,5.75,3.25,2.75,2.75,0,2.75,0.13245323570650439,-0.3333333333333333,https://nips.cc/virtual/2023/poster/73036,https://proceedings.neurips.cc/paper_files/paper/2023/hash/74fa3651b41560e1c7555e0958c70333-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/74fa3651b41560e1c7555e0958c70333-Paper-Conference.pdf,https://openreview.net/forum?id=17Zkztjlgt,/media/PosterPDFs/NeurIPS%202023/73036.png?t=1699081236.652565,https://nips.cc/virtual/2023/poster/73036,https://nips.cc/virtual/2023/poster/73036,
19AgWnmyoV,Instructing Goal-Conditioned Reinforcement Learning Agents with Temporal Logic Objectives,main,Poster,Goal-Conditioned Reinforcement Learning;Linear Temporal Logic,"Wenjie Qiu, Wensen Mao, He Zhu",5;5;7;8,4;4;4;4,2;2;2;3,2;1;3;4,,2;2;2;3,6.25,4.0,2.25,2.5,0,2.25,0.0,0.7777777777777777,https://nips.cc/virtual/2023/poster/73035,https://proceedings.neurips.cc/paper_files/paper/2023/hash/7b35a69f434b5eb07ed1b1ef16ace52c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/7b35a69f434b5eb07ed1b1ef16ace52c-Paper-Conference.pdf,https://openreview.net/forum?id=19AgWnmyoV,/media/PosterPDFs/NeurIPS%202023/73035.png?t=1699948400.094892,https://nips.cc/virtual/2023/poster/73035,https://nips.cc/virtual/2023/poster/73035,
1A4ZqTmnye,Task-aware Distributed Source Coding under Dynamic Bandwidth,main,Poster,Data Compression;Distributed Source Coding;Semantic Communication;Multi-sensor Networks;Bandwidth Allocation;Information Theory,"Po-han Li, Sravan Kumar Ankireddy, Ruihan (Philip) Zhao, Hossein Nourkhiz Mahjoub, Ehsan Moradi Pari, Ufuk Topcu, Sandeep Chinchali, Hyeji Kim",3;4;5;5;5;6,4;3;3;2;2;3,2;2;2;2;3;3,1;2;2;2;3;3,,2;3;2;3;2;4,4.666666666666667,2.8333333333333335,2.3333333333333335,2.1666666666666665,0,2.6666666666666665,-0.6002450479987811,0.6250000000000001,https://nips.cc/virtual/2023/poster/73034,https://proceedings.neurips.cc/paper_files/paper/2023/hash/016c63403370d81c24c1ca0123de6cfa-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/016c63403370d81c24c1ca0123de6cfa-Paper-Conference.pdf,https://openreview.net/forum?id=1A4ZqTmnye,/media/PosterPDFs/NeurIPS%202023/73034.png?t=1698696734.64857,https://nips.cc/virtual/2023/poster/73034,https://nips.cc/virtual/2023/poster/73034,
1B6YKnHYBb,De novo Drug Design using Reinforcement Learning with Multiple GPT Agents,main,Poster,De novo drug design;Molecular generation;Multi-agent reinforcement learning;GPT,"Xiuyuan Hu, Guoqing Liu, Yang Zhao, Hao Zhang",4;6;7,3;3;4,2;4;3,3;2;3,,2;4;3,5.666666666666667,3.3333333333333335,3.0,2.6666666666666665,0,3.0,0.7559289460184545,0.6546536707079772,https://nips.cc/virtual/2023/poster/73033,https://proceedings.neurips.cc/paper_files/paper/2023/hash/1737656c4dc65027939e47e4587ce95e-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/1737656c4dc65027939e47e4587ce95e-Paper-Conference.pdf,https://openreview.net/forum?id=1B6YKnHYBb,/media/PosterPDFs/NeurIPS%202023/73033.png?t=1698842573.1901612,https://nips.cc/virtual/2023/poster/73033,https://nips.cc/virtual/2023/poster/73033,
1CJ8D7P8RZ,PoET: A generative model of protein families as sequences-of-sequences,main,Poster,protein fitness prediction;transformer;retrieval;language model;MSA;generative model;protein engineering,"Timothy Truong Jr, Tristan Bepler",5;5;7;7;8,3;3;4;5;3,3;3;2;3;3,3;3;3;3;3,,2;3;3;4;4,6.4,3.6,2.8,3.0,0,3.2,0.37499999999999994,-0.25000000000000006,https://nips.cc/virtual/2023/poster/73032,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f4366126eba252699b280e8f93c0ab2f-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f4366126eba252699b280e8f93c0ab2f-Paper-Conference.pdf,https://openreview.net/forum?id=1CJ8D7P8RZ,/media/PosterPDFs/NeurIPS%202023/73032.png?t=1701805052.1083062,https://nips.cc/virtual/2023/poster/73032,https://nips.cc/virtual/2023/poster/73032,
